	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000144481	343.446194885505	-1.46586790347687	0.400600341480828	-3.65917786804238	0.000253025682034046	0.010538852585247	TRPM8	ENSG00000144481	TRPM8	protein_coding	transient receptor potential cation channel subfamily M member 8 [Source:HGNC Symbol;Acc:HGNC:17961]	2	233917373	234019522	1
ENSG00000091844	353.405896682926	-1.11005303516677	0.303993587333547	-3.65156727450569	0.000260644799961171	0.0108324435134847	RGS17	ENSG00000091844	RGS17	protein_coding	regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	6	153004459	153131282	-1
ENSG00000055732	36.7827498847712	1.97521980701117	0.541109316169253	3.65031565339626	0.000261918234412893	0.0108449994266837	MCOLN3	ENSG00000055732	MCOLN3	protein_coding	mucolipin 3 [Source:HGNC Symbol;Acc:HGNC:13358]	1	85018082	85048500	-1
ENSG00000204054	324.365183776435	-1.17197568216482	0.321076179840471	-3.65014833161129	0.000262088913644387	0.0108449994266837	NA	ENSG00000204054	LINC00963	lncRNA	long intergenic non-protein coding RNA 963 [Source:HGNC Symbol;Acc:HGNC:48716]	9	129476946	129513687	1
ENSG00000172349	318.981870869162	1.29123843299763	0.354042211434775	3.64713130608018	0.000265184426988643	0.0109377517106254	IL16	ENSG00000172349	IL16	protein_coding	interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980]	15	81159575	81314058	1
ENSG00000286214	58.0251738643907	-2.63141071386657	0.721558576380806	-3.64684282053052	0.000265482206002121	0.0109377517106254	NA	ENSG00000286214	AUXG01000058.1	lncRNA	COPG2 imprinted transcript 1	7	130538954	130546900	1
ENSG00000187699	231.421970423901	1.08594142394116	0.298099137314248	3.6428868386707	0.000269597379322115	0.0110746048711397	C2orf88	ENSG00000187699	C2orf88	protein_coding	chromosome 2 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:28191]	2	189879609	190203484	1
ENSG00000238917	890.96387870213	-1.00325217411631	0.27542719075303	-3.64253133967412	0.000269970097158831	0.0110746048711397	SNORD10	ENSG00000238917	SNORD10	snoRNA	small nucleolar RNA, C/D box 10 [Source:HGNC Symbol;Acc:HGNC:32706]	17	7576811	7576952	1
ENSG00000248671	197.611379183909	1.05118771013498	0.288644172906379	3.64181164494158	0.00027072612994325	0.0110816840215779	ALG1L9P	ENSG00000248671	AP003498.1	lncRNA	novel transcript	11	71673885	71818238	-1
ENSG00000002587	138.460018466077	-1.90069895072683	0.522133030698018	-3.64025801659371	0.000272364973598046	0.0111247912764466	HS3ST1	ENSG00000002587	HS3ST1	protein_coding	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]	4	11393150	11429564	-1
ENSG00000197594	1647.13873890622	0.807280995275831	0.221983132225309	3.63667719787131	0.000276177677671955	0.0112563146609945	ENPP1	ENSG00000197594	ENPP1	protein_coding	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]	6	131808016	131895155	1
ENSG00000154080	312.898946497014	1.63818719608255	0.450710310116133	3.63467877107236	0.000278327207270033	0.0113196330785433	CHST9	ENSG00000154080	CHST9	protein_coding	carbohydrate sulfotransferase 9 [Source:HGNC Symbol;Acc:HGNC:19898]	18	26906481	27185308	-1
ENSG00000157322	38.3708710897118	1.91565317839681	0.527848190371987	3.62917447352961	0.000284329028608255	0.0115390197443517	CLEC18A	ENSG00000157322	CLEC18A	protein_coding	C-type lectin domain family 18 member A [Source:HGNC Symbol;Acc:HGNC:30388]	16	69950705	69964452	1
ENSG00000022267	3487.04118289473	-0.811866343215946	0.223906731406553	-3.62591306708784	0.000287942218246949	0.0116607389150625	FHL1	ENSG00000022267	FHL1	protein_coding	four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]	X	136146702	136211359	1
ENSG00000064989	1617.06457635323	-1.37402247866302	0.379463280854503	-3.62096294421136	0.000293508555314483	0.0118356857560254	CALCRL	ENSG00000064989	CALCRL	protein_coding	calcitonin receptor like receptor [Source:HGNC Symbol;Acc:HGNC:16709]	2	187341964	187448460	-1
ENSG00000129244	227.744554170234	-1.76195490004244	0.486526688649315	-3.62149691095866	0.000292903303531256	0.0118356857560254	ATP1B2	ENSG00000129244	ATP1B2	protein_coding	ATPase Na+/K+ transporting subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:805]	17	7646627	7657770	1
ENSG00000238622	498.204738440264	-1.52302543649476	0.420834277775792	-3.61906222217521	0.000295672545942698	0.0118976878497662	SNORD97	ENSG00000238622	SNORD97	snoRNA	small nucleolar RNA, C/D box 97 [Source:HGNC Symbol;Acc:HGNC:32760]	11	10801467	10801608	-1
ENSG00000175756	1292.65625011175	-0.864608671254814	0.239146075513852	-3.61539979026223	0.000299884463361304	0.0120416609146327	AURKAIP1	ENSG00000175756	AURKAIP1	protein_coding	aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]	1	1373730	1375495	-1
ENSG00000129245	2438.31393231002	-0.663802885309341	0.183643433332061	-3.61462903010021	0.000300777990657084	0.0120520598661392	FXR2	ENSG00000129245	FXR2	protein_coding	FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]	17	7591230	7614871	-1
ENSG00000153044	1382.06401999307	-0.716008553297997	0.198212256879095	-3.61233237828853	0.000303455260352086	0.0121337384418256	CENPH	ENSG00000153044	CENPH	protein_coding	centromere protein H [Source:HGNC Symbol;Acc:HGNC:17268]	5	69189574	69210357	1
ENSG00000273213	47.6278312131012	-1.91782323920604	0.531166049077744	-3.61059077954235	0.000305500349928804	0.012189849046634	NA	ENSG00000273213	HIST2H3PS2	protein_coding	histone cluster 2 H3 pseudogene 2 [Source:NCBI gene;Acc:440686]	1	143894544	143905966	-1
ENSG00000184302	18.4722001262677	-3.02417280407827	0.83835783651005	-3.60725775125741	0.000309450223618293	0.0123215683379083	SIX6	ENSG00000184302	SIX6	protein_coding	SIX homeobox 6 [Source:HGNC Symbol;Acc:HGNC:10892]	14	60508951	60512850	1
ENSG00000132475	15775.4609588289	-0.755257485322995	0.20947341918476	-3.60550511975385	0.00031154634842231	0.0123375699840758	H3F3B	ENSG00000132475	H3F3B	protein_coding	H3 histone family member 3B [Source:HGNC Symbol;Acc:HGNC:4765]	17	75776434	75785893	-1
ENSG00000183011	1931.39917691571	-0.804326235174882	0.223095936662034	-3.60529307350563	0.000311800852543377	0.0123375699840758	NAA38	ENSG00000183011	NAA38	protein_coding	N(alpha)-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]	17	7856685	7885238	-1
ENSG00000185627	2569.66053772636	-0.680903327484284	0.188845678592024	-3.60560714209026	0.000311423967536201	0.0123375699840758	PSMD13	ENSG00000185627	PSMD13	protein_coding	proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]	11	236966	252984	1
ENSG00000111775	4803.89090120828	-0.729224113394057	0.202377578134543	-3.60328510754913	0.000314220539716429	0.0124074650952893	COX6A1	ENSG00000111775	COX6A1	protein_coding	cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277]	12	120438090	120440737	1
ENSG00000171877	1714.74903576542	-0.941280382556965	0.261341161345131	-3.60173031187344	0.000316106200621619	0.0124560271128763	FRMD5	ENSG00000171877	FRMD5	protein_coding	FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214]	15	43870761	44195271	-1
ENSG00000206560	2835.42184524483	0.681291025255789	0.189225878439166	3.60041148111153	0.00031771398095125	0.0124934609528097	ANKRD28	ENSG00000206560	ANKRD28	protein_coding	ankyrin repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29024]	3	15667236	15859771	-1
ENSG00000115318	1214.80730934449	0.824452476130444	0.229145704262245	3.59793991680901	0.000320747688193699	0.0125607440038411	LOXL3	ENSG00000115318	LOXL3	protein_coding	lysyl oxidase like 3 [Source:HGNC Symbol;Acc:HGNC:13869]	2	74532258	74555690	-1
ENSG00000259417	342.316144715167	-1.39569659324008	0.387872716337155	-3.59833660490541	0.000320258955914592	0.0125607440038411	CTXND1	ENSG00000259417	CTXND1	protein_coding	cortexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:50507]	15	80195481	80252213	-1
ENSG00000187098	4134.92602370005	1.2491769573108	0.347352055613779	3.59628491359719	0.000322794246228492	0.0126148788448925	MITF	ENSG00000187098	MITF	protein_coding	melanocyte inducing transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]	3	69739435	69968337	1
ENSG00000102054	5130.72970295682	0.62942273826028	0.175140431095021	3.59381745451335	0.000325868183852696	0.0127088591702552	RBBP7	ENSG00000102054	RBBP7	protein_coding	RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]	X	16839283	16870414	-1
ENSG00000087303	324.24251893762	-1.64538212940929	0.458132640497161	-3.59149727385443	0.00032878361635998	0.0127962852982072	NID2	ENSG00000087303	NID2	protein_coding	nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]	14	52004803	52069228	-1
ENSG00000174501	3576.67308440183	0.745773520601047	0.207733383546416	3.59005138157976	0.000330612784779845	0.0128411628247926	ANKRD36C	ENSG00000174501	ANKRD36C	protein_coding	ankyrin repeat domain 36C [Source:HGNC Symbol;Acc:HGNC:32946]	2	95836919	95991831	-1
ENSG00000010626	90.7423806862087	-1.38476207889172	0.385979571374882	-3.58765639839207	0.000333663593943056	0.0129332094688989	LRRC23	ENSG00000010626	LRRC23	protein_coding	leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138]	12	6873569	6914241	1
ENSG00000257315	4113.49332428004	1.20677632374846	0.336486118580698	3.58640745371207	0.000335264972116799	0.012968813880681	ZC3H11A	ENSG00000257315	ZBED6	protein_coding	zinc finger BED-type containing 6 [Source:HGNC Symbol;Acc:HGNC:33273]	1	203795714	203854999	1
ENSG00000180155	29.0132087725632	-2.39604999505988	0.668253241177782	-3.58554189851275	0.000336378989759533	0.0129854596595586	LYNX1	ENSG00000180155	LYNX1	protein_coding	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]	8	142771197	142777810	-1
ENSG00000126016	176.467677929173	-1.50275546354084	0.419322662340277	-3.58376877403627	0.000338671922727286	0.0130474560412968	AMOT	ENSG00000126016	AMOT	protein_coding	angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]	X	112774503	112840815	-1
ENSG00000135622	162.752770377269	1.46899120865296	0.410293718571811	3.58034047844154	0.000343146783656916	0.0131774584869624	SEMA4F	ENSG00000135622	SEMA4F	protein_coding	ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]	2	74654228	74683853	1
ENSG00000212907	2304.66217671707	0.722473093121281	0.201801257059591	3.5801218666737	0.000343433999423281	0.0131774584869624	ND4L	ENSG00000212907	MT-ND4L	protein_coding	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]	MT	10470	10766	1
ENSG00000115107	79.3853329388875	1.48002435151501	0.413967402334315	3.57521955392942	0.000349934108571559	0.0133997954114912	STEAP3	ENSG00000115107	STEAP3	protein_coding	STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]	2	119223831	119265652	1
ENSG00000113810	7181.66788532956	0.789028052087623	0.220765858609559	3.57404925316408	0.000351502765539952	0.0134327807362179	SMC4	ENSG00000113810	SMC4	protein_coding	structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]	3	160399274	160434954	1
ENSG00000151292	2680.6583826178	-0.647016244378416	0.181117116774138	-3.57236387097126	0.000353773390508768	0.0134653667453568	CSNK1G3	ENSG00000151292	CSNK1G3	protein_coding	casein kinase 1 gamma 3 [Source:HGNC Symbol;Acc:HGNC:2456]	5	123512099	123617045	1
ENSG00000280383	282.016437307964	1.11746510515432	0.312777450053244	3.57271633541388	0.000353297402654369	0.0134653667453568	NA	ENSG00000280383	Z95331.1	lncRNA	novel transcript, sense overlapping ATXN10	22	45657019	45680130	1
ENSG00000116852	1592.88166897211	1.43613936023733	0.402085600029181	3.57172542397217	0.000354637112811144	0.0134712453672441	KIF21B	ENSG00000116852	KIF21B	protein_coding	kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]	1	200969390	201023700	-1
ENSG00000196139	604.762603269701	-0.98280768844447	0.275218126525986	-3.57101365687726	0.000355602350828788	0.0134809490005812	AKR1C3	ENSG00000196139	AKR1C3	protein_coding	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	10	5035354	5107686	1
ENSG00000106483	291.99927408736	-1.4543495741902	0.407327203710547	-3.57047003230279	0.000356341222533179	0.0134820494812205	SFRP4	ENSG00000106483	SFRP4	protein_coding	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	7	37905932	38025695	-1
ENSG00000130202	100.614872145316	1.43601305195797	0.402713614058212	3.56584183357258	0.000362690072985328	0.0136853630016274	NECTIN2	ENSG00000130202	NECTIN2	protein_coding	nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]	19	44846175	44889223	1
ENSG00000137094	1596.33927176053	-0.712225620719546	0.199754479193521	-3.56550513207539	0.000363156055010803	0.0136853630016274	DNAJB5	ENSG00000137094	DNAJB5	protein_coding	DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]	9	34989641	34998900	1
ENSG00000121900	44.3543681254604	-2.171609726934	0.609159948434788	-3.56492532464398	0.000363959798609881	0.013688491990094	TMEM54	ENSG00000121900	TMEM54	protein_coding	transmembrane protein 54 [Source:HGNC Symbol;Acc:HGNC:24143]	1	32894594	32901438	-1
ENSG00000266524	41.7372300740239	2.39319509203381	0.671729912648543	3.56273413907943	0.0003670123197098	0.0137760177633364	GDF10	ENSG00000266524	GDF10	protein_coding	growth differentiation factor 10 [Source:HGNC Symbol;Acc:HGNC:4215]	10	47300197	47313577	1
ENSG00000106003	40.0494124302196	-2.08690493700145	0.585978055475059	-3.56140459101249	0.000368876152097997	0.0137914660566875	LFNG	ENSG00000106003	LFNG	protein_coding	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]	7	2512529	2529177	1
ENSG00000280987	2717.75396043191	-0.771332759569727	0.216551728925333	-3.56188686831349	0.000368199049269631	0.0137914660566875	MATR3	ENSG00000280987	MATR3	protein_coding	matrin 3 [Source:NCBI gene;Acc:9782]	5	139273752	139331671	1
ENSG00000159640	37.0648651186699	-2.10965000000815	0.59257650726273	-3.56013101118906	0.000370669820201317	0.0138174440039537	ACE	ENSG00000159640	ACE	protein_coding	angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]	17	63477061	63498380	1
ENSG00000187773	72.0088985246173	-2.27791371388187	0.639885186126391	-3.55987880837099	0.000371025980204097	0.0138174440039537	FAM69C	ENSG00000187773	DIPK1C	protein_coding	divergent protein kinase domain 1C [Source:HGNC Symbol;Acc:HGNC:31729]	18	74434099	74457944	-1
ENSG00000169976	1627.44885817116	-0.713935600653496	0.200683634776712	-3.55751778887126	0.000374375755817224	0.0139149094525177	SF3B5	ENSG00000169976	SF3B5	protein_coding	splicing factor 3b subunit 5 [Source:HGNC Symbol;Acc:HGNC:21083]	6	144094881	144095573	-1
ENSG00000123146	403.780260636287	1.18874340335035	0.334410559284838	3.55474242766906	0.000378349536252386	0.0140351420742999	ADGRE5	ENSG00000123146	ADGRE5	protein_coding	adhesion G protein-coupled receptor E5 [Source:HGNC Symbol;Acc:HGNC:1711]	19	14380501	14408725	1
ENSG00000154734	93.9094133436882	-2.09587242339047	0.590373714868866	-3.55007746890629	0.000385117804366705	0.0142306273508498	ADAMTS1	ENSG00000154734	ADAMTS1	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]	21	26835755	26845409	-1
ENSG00000197077	52.4566069113095	2.18405477527868	0.615183568853226	3.5502488783145	0.000384867121275656	0.0142306273508498	KIAA1671	ENSG00000197077	KIAA1671	protein_coding	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	22	24952730	25197448	1
ENSG00000137936	98.2986020928521	-1.4197593621397	0.400106886483066	-3.54845020194321	0.000387505264790886	0.0142910436780064	BCAR3	ENSG00000137936	BCAR3	protein_coding	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	1	93561741	93847150	-1
ENSG00000074800	37732.1588506959	-0.870587202016938	0.245385557388316	-3.54783391199856	0.000388413066183141	0.0142967623372411	ENO1	ENSG00000074800	ENO1	protein_coding	enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]	1	8861000	8879190	-1
ENSG00000120729	114.17275722947	-2.09301606561695	0.590234540573703	-3.5460751984839	0.000391014609089589	0.014364681761003	MYOT	ENSG00000120729	MYOT	protein_coding	myotilin [Source:HGNC Symbol;Acc:HGNC:12399]	5	137867791	137887851	1
ENSG00000164199	3801.25371575534	0.66770662121635	0.188323230015528	3.54553509496037	0.00039181680898998	0.0143663641952639	ADGRV1	ENSG00000164199	ADGRV1	protein_coding	adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416]	5	90529344	91164437	1
ENSG00000143995	518.014042508923	-1.25246433488341	0.353496265784432	-3.5430765643425	0.000395487862911301	0.0144451941928353	MEIS1	ENSG00000143995	MEIS1	protein_coding	Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]	2	66433452	66573869	1
ENSG00000224870	553.182915236044	-0.815081474378045	0.230040371047632	-3.54321057067533	0.000395286940700191	0.0144451941928353	LOC148413	ENSG00000224870	MRPL20-AS1	lncRNA	MRPL20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27125]	1	1399520	1402046	1
ENSG00000147852	559.500702462781	-1.16888208024871	0.330036511938859	-3.54167505098726	0.000397594945457043	0.0144942817640415	VLDLR	ENSG00000147852	VLDLR	protein_coding	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	9	2621787	2660056	1
ENSG00000139637	863.58425823389	-0.804312106917052	0.227380080436056	-3.53730241177939	0.000404236523783422	0.0146241224689877	C12orf10	ENSG00000139637	C12orf10	protein_coding	chromosome 12 open reading frame 10 [Source:HGNC Symbol;Acc:HGNC:17590]	12	53299695	53307177	1
ENSG00000168461	7557.22772165027	-0.818340841429582	0.231255462904151	-3.53868761045772	0.00040212141958602	0.0146241224689877	RAB31	ENSG00000168461	RAB31	protein_coding	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	18	9708275	9862551	1
ENSG00000181201	138.849332210504	-1.63426717445288	0.461980730089566	-3.53752238569786	0.00040389994585851	0.0146241224689877	NA	ENSG00000181201	HIST3H2BA	unitary_pseudogene	histone cluster 3 H2B family member a (pseudogene) [Source:HGNC Symbol;Acc:HGNC:20515]	1	228464103	228464626	-1
ENSG00000278962	10.969614811019	4.46110536236132	1.26093233844327	3.53794190723107	0.000403258769534234	0.0146241224689877	NA	ENSG00000278962	AC092645.1	TEC	TEC	2	112188364	112190635	1
ENSG00000004846	41.5804926596419	2.41918118172678	0.684057146429707	3.53651912614785	0.000405437143037195	0.0146396723530522	ABCB5	ENSG00000004846	ABCB5	protein_coding	ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46]	7	20615207	20777038	1
ENSG00000101871	755.214177300908	0.795297133236874	0.225037524258525	3.53406453371407	0.000409221149594981	0.0146821152853679	MID1	ENSG00000101871	MID1	protein_coding	midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]	X	10445310	10833654	-1
ENSG00000106546	3508.51707187793	-0.876465585321127	0.24798785011697	-3.53430857563272	0.000408843462273481	0.0146821152853679	AHR	ENSG00000106546	AHR	protein_coding	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]	7	16916359	17346152	1
ENSG00000155657	53.9762731622359	-3.64518791042087	1.03153461056136	-3.53375240452394	0.000409704686002474	0.0146821152853679	TTN	ENSG00000155657	TTN	protein_coding	titin [Source:HGNC Symbol;Acc:HGNC:12403]	2	178525989	178830802	-1
ENSG00000204267	997.602498964413	0.93743848657546	0.265250793196596	3.53415903220564	0.000409074861964486	0.0146821152853679	TAP2	ENSG00000204267	TAP2	protein_coding	transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]	6	32821833	32838770	-1
ENSG00000183307	90.5127120392134	-1.49693182841988	0.424180811346242	-3.52899468429277	0.000417141509439987	0.0149204683404777	TMEM121B	ENSG00000183307	TMEM121B	protein_coding	transmembrane protein 121B [Source:HGNC Symbol;Acc:HGNC:1844]	22	17116299	17121367	-1
ENSG00000148516	13333.1221432415	-0.777353047806972	0.220457061028879	-3.52609730066728	0.000421731994500916	0.0150563078412705	ZEB1	ENSG00000148516	ZEB1	protein_coding	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	10	31318495	31529814	1
ENSG00000066735	45.8767149576793	-1.9489631907766	0.553499697197443	-3.52116396927561	0.000429656845954775	0.015227726125154	KIF26A	ENSG00000066735	KIF26A	protein_coding	kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226]	14	104138723	104180894	1
ENSG00000135547	319.34193765343	-1.3348401001599	0.37901098143946	-3.52190349496012	0.000428460085832071	0.015227726125154	HEY2	ENSG00000135547	HEY2	protein_coding	hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]	6	125747664	125761269	1
ENSG00000143878	6657.71570573538	-0.719196077905588	0.204249449520287	-3.52116531816726	0.000429654660231154	0.015227726125154	RHOB	ENSG00000143878	RHOB	protein_coding	ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]	2	20447074	20449445	1
ENSG00000175611	464.114129400622	0.86745901723243	0.246359369022593	3.52111235174043	0.000429740494028459	0.015227726125154	LINC00476	ENSG00000175611	LINC00476	lncRNA	long intergenic non-protein coding RNA 476 [Source:HGNC Symbol;Acc:HGNC:27858]	9	95759231	95876049	-1
ENSG00000170390	1933.4786964118	-0.799460773744583	0.227452466924583	-3.51484767149024	0.000440006298294685	0.0155624573994617	DCLK2	ENSG00000170390	DCLK2	protein_coding	doublecortin like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19002]	4	150078445	150257438	1
ENSG00000198948	2063.41965737003	-0.928587342757477	0.264561664728941	-3.50990890425818	0.000448260237627906	0.0157955597277678	MFAP3L	ENSG00000198948	MFAP3L	protein_coding	microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]	4	169986597	170033031	-1
ENSG00000225127	138.898493248992	-1.61673609671491	0.460610964273642	-3.50998178965281	0.000448137383950771	0.0157955597277678	LINC00237	ENSG00000225127	LINC00237	lncRNA	long intergenic non-protein coding RNA 237 [Source:HGNC Symbol;Acc:HGNC:38166]	20	21085576	21106514	-1
ENSG00000225470	2942.79947364228	0.68478181174623	0.195142566645503	3.50913603073699	0.000449564907932344	0.0158121968451093	JPX	ENSG00000225470	JPX	lncRNA	JPX transcript, XIST activator [Source:HGNC Symbol;Acc:HGNC:37191]	X	73944182	74070408	1
ENSG00000168394	1617.50213574913	0.735582086682006	0.209707778881053	3.50765284247862	0.000452078576334252	0.0158439711396674	TAP1	ENSG00000168394	TAP1	protein_coding	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]	6	32845209	32853978	-1
ENSG00000198888	2965.03006361864	0.742298598810172	0.211624659223836	3.50761863732071	0.000452136700768691	0.0158439711396674	ND1	ENSG00000198888	MT-ND1	protein_coding	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]	MT	3307	4262	1
ENSG00000114948	2017.328716433	0.933058218000002	0.266472169525082	3.50152220272361	0.000462608423919769	0.0161810714466081	ADAM23	ENSG00000114948	ADAM23	protein_coding	ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202]	2	206443532	206621127	1
ENSG00000198901	7654.99933210244	0.736730668157723	0.210576397508931	3.49863838907433	0.000467640337714947	0.0163270090702573	PRC1	ENSG00000198901	PRC1	protein_coding	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]	15	90966040	90995629	-1
ENSG00000105281	665.566151392956	0.968219586534693	0.276996222015234	3.4954252425921	0.000473307019175224	0.016494532504945	SLC1A5	ENSG00000105281	SLC1A5	protein_coding	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	19	46774883	46788594	-1
ENSG00000224032	596.676797799908	-1.15759562614834	0.331284139913484	-3.49426817248376	0.000475363258694712	0.0165358504988803	NA	ENSG00000224032	EPB41L4A-AS1	lncRNA	EPB41L4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30749]	5	112160526	112164818	1
ENSG00000197728	4884.4740605284	-0.898302681567068	0.257135660260192	-3.49349709277231	0.000476738174855128	0.016553360429659	RPS26	ENSG00000197728	RPS26	protein_coding	ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]	12	56041351	56044697	1
ENSG00000137166	312.53900989787	1.29963316602742	0.372165815139685	3.49208098422374	0.000479272911842999	0.0165807475676395	FOXP4	ENSG00000137166	FOXP4	protein_coding	forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842]	6	41546426	41602384	1
ENSG00000172671	137.607589883141	1.10274829818595	0.315760561601047	3.49235601999984	0.000478779635222753	0.0165807475676395	ZFAND4	ENSG00000172671	ZFAND4	protein_coding	zinc finger AN1-type containing 4 [Source:HGNC Symbol;Acc:HGNC:23504]	10	45615501	45672780	-1
ENSG00000180758	50.6316877949642	2.86804419223598	0.821427279545042	3.49153755135145	0.000480248952528623	0.0165843061006839	GPR157	ENSG00000180758	GPR157	protein_coding	G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]	1	9100305	9129102	-1
ENSG00000287389	67.5204778693835	1.92731113087536	0.552958209326983	3.48545531717691	0.000491300268889238	0.0169351470181729	NA	ENSG00000287389	AC007106.2	lncRNA	novel transcript	4	27917753	27943065	1
ENSG00000116833	360.902156710604	1.560983944274	0.448000035062723	3.48433888862409	0.000493354384497488	0.0169444481460412	NR5A2	ENSG00000116833	NR5A2	protein_coding	nuclear receptor subfamily 5 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7984]	1	200027614	200177420	1
ENSG00000164543	1002.37161307383	-1.22575539385382	0.3517772354006	-3.48446479903098	0.000493122322068331	0.0169444481460412	STK17A	ENSG00000164543	STK17A	protein_coding	serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]	7	43582758	43650713	1
ENSG00000150551	344.434636488055	-1.40598202442498	0.403728021639847	-3.48249799138096	0.000496758947424869	0.0170305824701093	LYPD1	ENSG00000150551	LYPD1	protein_coding	LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]	2	132644853	132671579	-1
ENSG00000206432	358.807517774335	-1.08945358583785	0.312960396959088	-3.48112283989807	0.000499316438711761	0.0170874182350495	TMEM200C	ENSG00000206432	TMEM200C	protein_coding	transmembrane protein 200C [Source:HGNC Symbol;Acc:HGNC:37208]	18	5882072	5895955	-1
ENSG00000164181	299.91733401406	1.01778890130071	0.292677613522577	3.47750854276459	0.000506096923060449	0.01722634204245	ELOVL7	ENSG00000164181	ELOVL7	protein_coding	ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292]	5	60751791	60844274	-1
