	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000101638	367.142155645858	-1.77232221315002	0.494594948327943	-3.5833811468185	0.000339175130600136	0.00752925072407412	ST8SIA5	ENSG00000101638	ST8SIA5	protein_coding	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]	18	46667821	46759257	-1
ENSG00000067057	1680.93783687738	1.07370358150878	0.299702799631632	3.58256106659157	0.000340242044394493	0.00754483082779077	PFKP	ENSG00000067057	PFKP	protein_coding	phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]	10	3066333	3137718	1
ENSG00000279348	700.042896793642	-0.570945436675502	0.159408975409871	-3.58163920950808	0.000341445116738208	0.00756339359874442	NA	ENSG00000279348	AC012513.3	TEC	TEC	2	216211404	216213519	1
ENSG00000164855	15.7233526929705	5.46438293672338	1.52597882582593	3.58090351205613	0.000342408095037193	0.00756850064185419	TMEM184A	ENSG00000164855	TMEM184A	protein_coding	transmembrane protein 184A [Source:HGNC Symbol;Acc:HGNC:28797]	7	1542235	1560821	-1
ENSG00000257524	19.3226818151333	-4.29600066530919	1.19963682275387	-3.5810843613881	0.000342171140233898	0.00756850064185419	NA	ENSG00000257524	AL157935.2	protein_coding	novel protein	9	127867850	127906022	-1
ENSG00000162746	194.541863602634	-1.61490108608287	0.451067599308873	-3.58017531863789	0.000343363752582224	0.00757613314771694	FCRLB	ENSG00000162746	FCRLB	protein_coding	Fc receptor like B [Source:HGNC Symbol;Acc:HGNC:26431]	1	161721563	161728143	1
ENSG00000184743	2661.37019665264	-0.772877885979213	0.215882740187323	-3.58008187828532	0.000343486561155986	0.00757613314771694	ATL3	ENSG00000184743	ATL3	protein_coding	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]	11	63624087	63671921	-1
ENSG00000026950	983.341553346636	-0.903619214711993	0.252649251979145	-3.57657585618572	0.000348124329643128	0.00766207190706553	BTN3A1	ENSG00000026950	BTN3A1	protein_coding	butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]	6	26402237	26415208	1
ENSG00000135404	18938.7220604863	-0.992525787911343	0.277495135150401	-3.5767322096418	0.000347916263486213	0.00766207190706553	CD63	ENSG00000135404	CD63	protein_coding	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]	12	55725323	55729707	-1
ENSG00000240405	28.1938852063644	2.73328073375308	0.764361111987635	3.57590239859991	0.000349021859170196	0.00767365400369197	SAMMSON	ENSG00000240405	SAMMSON	lncRNA	survival associated mitochondrial melanoma specific oncogenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:49644]	3	69999550	70518064	1
ENSG00000248671	227.392159806618	-0.810349832373991	0.22684365919583	-3.57228337457927	0.000353882181470649	0.00777224553076928	ALG1L9P	ENSG00000248671	AP003498.1	lncRNA	novel transcript	11	71673885	71818238	-1
ENSG00000140943	4486.43850807476	-0.540552832499021	0.151382205615017	-3.57078185182286	0.000355917235139031	0.00780036214063452	MBTPS1	ENSG00000140943	MBTPS1	protein_coding	membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]	16	84053761	84116942	-1
ENSG00000149262	1310.09664593377	-0.560731253265507	0.157031604453601	-3.57081783133146	0.000355868343434356	0.00780036214063452	INTS4	ENSG00000149262	INTS4	protein_coding	integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]	11	77878720	77994671	-1
ENSG00000122694	2320.34643871351	-1.39566001808978	0.391049400466199	-3.56901203895444	0.000358329961011307	0.00784492087311512	GLIPR2	ENSG00000122694	GLIPR2	protein_coding	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]	9	36136536	36163913	1
ENSG00000166704	1238.52044897396	-0.609388102287105	0.170902817487431	-3.56569956684256	0.00036288689646191	0.0079362788245273	ZNF606	ENSG00000166704	ZNF606	protein_coding	zinc finger protein 606 [Source:HGNC Symbol;Acc:HGNC:25879]	19	57977053	58003349	-1
ENSG00000100243	441.183865306578	0.960056386195034	0.269398666034272	3.56370133649029	0.000365661986475546	0.00798851614639547	CYB5R3	ENSG00000100243	CYB5R3	protein_coding	cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]	22	42617840	42649392	-1
ENSG00000204291	68.3170279632324	2.05329957020312	0.576343678618724	3.56263050394531	0.00036715728403432	0.0080127133993002	COL15A1	ENSG00000204291	COL15A1	protein_coding	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	9	98943179	99070792	1
ENSG00000185513	271.556405823736	-1.0291909654031	0.289017714049563	-3.56099614443219	0.000369450509074559	0.0080542549272615	L3MBTL1	ENSG00000185513	L3MBTL1	protein_coding	L3MBTL histone methyl-lysine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15905]	20	43489442	43550950	1
ENSG00000162849	147.106228626572	-1.17733118055921	0.330747429962907	-3.55960794824996	0.000371408844279378	0.00808841579001256	KIF26B	ENSG00000162849	KIF26B	protein_coding	kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]	1	245154985	245709432	1
ENSG00000102996	102.131002003336	1.64881718283009	0.463283601048438	3.55898024255276	0.000372297534139348	0.00809846743880534	MMP15	ENSG00000102996	MMP15	protein_coding	matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]	16	58025754	58046901	1
ENSG00000255690	3946.43896741108	-0.871533837231302	0.244900325983622	-3.55872877559823	0.000372654112077412	0.00809846743880534	TRIL	ENSG00000255690	TRIL	protein_coding	TLR4 interactor with leucine rich repeats [Source:HGNC Symbol;Acc:HGNC:22200]	7	28953358	28958292	-1
ENSG00000072134	2543.68209479086	-0.698987922985733	0.196465228717125	-3.55782001502236	0.000373945390017288	0.00811175390712119	EPN2	ENSG00000072134	EPN2	protein_coding	epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]	17	19215615	19336715	1
ENSG00000271239	8.81409426835509	-3.57277719183892	1.00422486957738	-3.55774617824642	0.00037405048983822	0.00811175390712119	NA	ENSG00000271239	AC007423.1	lncRNA	novel transcript	17	70778604	70779230	-1
ENSG00000131788	639.33170047812	0.630323788005133	0.177338239175743	3.55435912150047	0.000378901444855569	0.00820833979122647	PIAS3	ENSG00000131788	PIAS3	protein_coding	protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]	1	145848522	145859836	-1
ENSG00000173588	676.339428664131	-0.904321049475863	0.254450800195858	-3.55401141902396	0.000379402739819797	0.00821059311398506	CEP83	ENSG00000173588	CEP83	protein_coding	centrosomal protein 83 [Source:HGNC Symbol;Acc:HGNC:17966]	12	94306449	94459988	-1
ENSG00000180938	94.0441499642726	-1.81727690307653	0.511620534436184	-3.55200149477816	0.000382312688584026	0.00826491248427413	ZNF572	ENSG00000180938	ZNF572	protein_coding	zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]	8	124973295	124979389	1
ENSG00000149639	5342.72465104768	0.640726810967238	0.180454643534173	3.55062523423456	0.000384317242612689	0.00829956578168907	SOGA1	ENSG00000149639	SOGA1	protein_coding	suppressor of glucose, autophagy associated 1 [Source:HGNC Symbol;Acc:HGNC:16111]	20	36777447	36863538	-1
ENSG00000065328	1710.54477419096	0.952345875349101	0.268447184794057	3.54760984392408	0.000388743613097387	0.00837764781218322	MCM10	ENSG00000065328	MCM10	protein_coding	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]	10	13161554	13211104	1
ENSG00000132749	16.0306834978888	-4.72648687273957	1.33226873456408	-3.54769781059682	0.000388613812667664	0.00837764781218322	TESMIN	ENSG00000132749	TESMIN	protein_coding	testis expressed metallothionein like protein [Source:HGNC Symbol;Acc:HGNC:7446]	11	68707440	68751520	-1
ENSG00000158201	245.348445773693	-1.1118419835318	0.313495495916386	-3.54659635629452	0.000390242003851749	0.00840117863917093	ABHD3	ENSG00000158201	ABHD3	protein_coding	abhydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18718]	18	21650901	21704780	-1
ENSG00000100139	383.183181014255	1.22700819753874	0.34628909727226	3.5433058886461	0.000395144083882593	0.00849785929407029	MICALL1	ENSG00000100139	MICALL1	protein_coding	MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]	22	37905657	37942822	1
ENSG00000171448	716.820566271157	-0.755782799066959	0.213375548708686	-3.54203095734649	0.000397058872483704	0.0085301618686286	ZBTB26	ENSG00000171448	ZBTB26	protein_coding	zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383]	9	122915566	122931512	-1
ENSG00000184678	11152.620709501	1.22099874861523	0.344746757656165	3.54172656159684	0.00039751731736095	0.00853114267694574	HIST2H2BE	ENSG00000184678	HIST2H2BE	protein_coding	histone cluster 2 H2B family member e [Source:HGNC Symbol;Acc:HGNC:4760]	1	149884459	149886652	-1
ENSG00000139722	331.784361833869	1.15332400132784	0.325790750614689	3.5400759510569	0.00040001189548485	0.00857577369708029	VPS37B	ENSG00000139722	VPS37B	protein_coding	VPS37B subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:25754]	12	122865330	122896127	-1
ENSG00000102554	45.5112295484714	2.10251473495915	0.593969645302826	3.53976798576503	0.000400478941267541	0.00857688940847281	KLF5	ENSG00000102554	KLF5	protein_coding	Kruppel like factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]	13	73054976	73077541	1
ENSG00000172216	273.153076044887	1.05996961341389	0.299474262630828	3.53943475510131	0.000400984877168286	0.00857883484103205	CEBPB	ENSG00000172216	CEBPB	protein_coding	CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]	20	50190734	50192689	1
ENSG00000111696	953.569922349022	-0.788826014278681	0.222888819947373	-3.53910085963457	0.000401492421288703	0.00858081062127572	NT5DC3	ENSG00000111696	NT5DC3	protein_coding	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]	12	103770453	103841234	-1
ENSG00000242021	8.5762052009691	5.93812188467329	1.67837122422663	3.53802650984409	0.000403129582277713	0.00860689987286519	NA	ENSG00000242021	AC112493.1	lncRNA	novel transcript	X	27042907	27176298	-1
ENSG00000167182	112.482462121055	1.45743428974901	0.41205418228085	3.53699671650377	0.000404704697410942	0.00863161195190087	SP2	ENSG00000167182	SP2	protein_coding	Sp2 transcription factor [Source:HGNC Symbol;Acc:HGNC:11207]	17	47896150	47928957	1
ENSG00000187554	274.788915322117	-0.979551465387038	0.276992416614082	-3.53638369367993	0.00040564507122562	0.00864274916187617	TLR5	ENSG00000187554	TLR5	protein_coding	toll like receptor 5 [Source:HGNC Symbol;Acc:HGNC:11851]	1	223109404	223143248	-1
ENSG00000062598	2537.97355900903	-0.656088870757649	0.185562768507708	-3.5356708462258	0.000406741142165053	0.0086571773276263	ELMO2	ENSG00000062598	ELMO2	protein_coding	engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233]	20	46366050	46432985	-1
ENSG00000139618	2569.19235922138	0.773447845065564	0.218813627344432	3.53473343709114	0.000408186709418183	0.00867008707455867	BRCA2	ENSG00000139618	BRCA2	protein_coding	BRCA2 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1101]	13	32315086	32400266	1
ENSG00000171606	570.018700008995	0.951934581446281	0.269288915121974	3.53499356263923	0.000407785092630644	0.00867008707455867	ZNF274	ENSG00000171606	ZNF274	protein_coding	zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068]	19	58183029	58213562	1
ENSG00000185650	897.507518629872	0.768334738394462	0.21753932542338	3.53193491291338	0.000412530879246149	0.0087533631225669	ZFP36L1	ENSG00000185650	ZFP36L1	protein_coding	ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]	14	68787660	68796253	-1
ENSG00000170468	65.6850002965855	-3.59904948343425	1.0198384433762	-3.52903884611322	0.000417071903849472	0.00884064106344311	RIOX1	ENSG00000170468	RIOX1	protein_coding	ribosomal oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:20968]	14	73490964	73493392	1
ENSG00000138835	2328.77497556682	-1.13152898652872	0.320729209234772	-3.52798857711912	0.000418730225873584	0.0088666983382473	RGS3	ENSG00000138835	RGS3	protein_coding	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]	9	113444731	113597743	1
ENSG00000114353	2834.23899289605	0.570120720585841	0.161689489236905	3.52602215070709	0.000421851684004694	0.00891452837763293	GNAI2	ENSG00000114353	GNAI2	protein_coding	G protein subunit alpha i2 [Source:HGNC Symbol;Acc:HGNC:4385]	3	50226292	50259362	1
ENSG00000126822	653.06609884771	-1.12143734928207	0.318030345963876	-3.52619604862944	0.000421574769247448	0.00891452837763293	PLEKHG3	ENSG00000126822	PLEKHG3	protein_coding	pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]	14	64704102	64750249	1
ENSG00000259295	330.815055665693	1.49343498155011	0.423583481891892	3.52571581611217	0.000422339903885099	0.00891572910479402	NA	ENSG00000259295	CSPG4P12	transcribed_unprocessed_pseudogene	chondroitin sulfate proteoglycan 4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:48362]	15	85191438	85213905	1
ENSG00000121310	292.625252825914	-1.53191964091564	0.434703837287599	-3.52405364184104	0.000424998200673123	0.00896269164623616	ECHDC2	ENSG00000121310	ECHDC2	protein_coding	enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]	1	52895910	52927212	-1
ENSG00000145040	18.4155704084025	3.90078296198797	1.10721409279919	3.52306115624509	0.000426592912812804	0.00898715160968627	UCN2	ENSG00000145040	UCN2	protein_coding	urocortin 2 [Source:HGNC Symbol;Acc:HGNC:18414]	3	48561718	48563781	-1
ENSG00000129151	191.205560769501	-1.08591678884094	0.308269537785142	-3.52262113422897	0.000427301720265247	0.00899291716163123	BBOX1	ENSG00000129151	BBOX1	protein_coding	gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]	11	27040725	27127809	1
ENSG00000285641	119.578119939568	2.05769732707388	0.584234903410396	3.52203765140073	0.000428243316855595	0.00900356523850925	NA	ENSG00000285641	AL358472.6	protein_coding	novel protein	1	153975850	153986246	-1
ENSG00000072415	1875.27026009013	-0.496316363082231	0.140961198134364	-3.52094313648741	0.000430014820073262	0.00902245308269453	MPP5	ENSG00000072415	MPP5	protein_coding	membrane palmitoylated protein 5 [Source:HGNC Symbol;Acc:HGNC:18669]	14	67241109	67335819	1
ENSG00000238230	13.1926703404359	-2.72195870714111	0.773060856215514	-3.52101478849458	0.000429898640310674	0.00902245308269453	NA	ENSG00000238230	LINC00391	lncRNA	long intergenic non-protein coding RNA 391 [Source:HGNC Symbol;Acc:HGNC:42719]	13	94698725	94708475	-1
ENSG00000143390	2212.17404231146	0.503018680768718	0.142974568199198	3.51823885257617	0.00043442115896468	0.00910253886548165	RFX5	ENSG00000143390	RFX5	protein_coding	regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]	1	151340640	151347357	-1
ENSG00000196793	176.705287081931	-2.01068907481675	0.571533337832585	-3.51806087540203	0.000434712626904262	0.00910253886548165	ZNF239	ENSG00000196793	ZNF239	protein_coding	zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]	10	43556344	43574618	-1
ENSG00000159086	2399.45778369469	-0.647657266958851	0.184145523455565	-3.51709482155906	0.000436297892085772	0.00912648637220308	PAXBP1	ENSG00000159086	PAXBP1	protein_coding	PAX3 and PAX7 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13579]	21	32733899	32771792	-1
ENSG00000228409	239.798162997328	0.837954994792883	0.238299956427786	3.51638752836623	0.000437461959098012	0.00914158372970537	NA	ENSG00000228409	CCT6P1	transcribed_unprocessed_pseudogene	chaperonin containing TCP1 subunit 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33094]	7	65751142	65763354	1
ENSG00000173040	96.0669564580376	-1.24430640537847	0.353941078791041	-3.51557499239325	0.000438802813515687	0.00916034115851385	EVC2	ENSG00000173040	EVC2	protein_coding	EvC ciliary complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:19747]	4	5542772	5709548	-1
ENSG00000185668	37.2242737015432	2.00449511841639	0.570872630529141	3.51128257201335	0.000445950098030518	0.00930015204439629	POU3F1	ENSG00000185668	POU3F1	protein_coding	POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214]	1	38044611	38046794	-1
ENSG00000178996	1901.77615040872	0.827537324338588	0.235757932634856	3.51011444276739	0.000447913868038899	0.00933168942616928	SNX18	ENSG00000178996	SNX18	protein_coding	sorting nexin 18 [Source:HGNC Symbol;Acc:HGNC:19245]	5	54517759	54546586	1
ENSG00000171100	521.550677096738	0.782716766300464	0.223197512259194	3.50683463439106	0.000453470861403702	0.0094379479281272	MTM1	ENSG00000171100	MTM1	protein_coding	myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]	X	150568619	150673322	1
ENSG00000179388	240.764706576465	1.22565496480237	0.349551410676405	3.50636537964656	0.000454271162487477	0.00944509267115563	EGR3	ENSG00000179388	EGR3	protein_coding	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	8	22687659	22693480	-1
ENSG00000248587	10.969609384136	3.52228240771687	1.00530715271328	3.50368780149467	0.000458862972609891	0.00953097593460162	GDNF-AS1	ENSG00000248587	GDNF-AS1	lncRNA	GDNF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43592]	5	37811589	37953827	1
ENSG00000146054	32.3438232950597	2.30461368475905	0.657959222005353	3.50266947810984	0.00046062064715941	0.00955787842855776	TRIM7	ENSG00000146054	TRIM7	protein_coding	tripartite motif containing 7 [Source:HGNC Symbol;Acc:HGNC:16278]	5	181193924	181205293	-1
ENSG00000120693	75.6841402794895	-1.77931459928479	0.508295246249367	-3.50055329538114	0.0004642933899661	0.00961478105253447	SMAD9	ENSG00000120693	SMAD9	protein_coding	SMAD family member 9 [Source:HGNC Symbol;Acc:HGNC:6774]	13	36844831	36920765	-1
ENSG00000180481	23.0126996123676	-1.99429539478626	0.569707455059956	-3.50056046673354	0.000464280897709954	0.00961478105253447	GLIPR1L2	ENSG00000180481	GLIPR1L2	protein_coding	GLIPR1 like 2 [Source:HGNC Symbol;Acc:HGNC:28592]	12	75391089	75432688	1
ENSG00000123552	626.771465926203	-1.00572232982081	0.287342889273406	-3.50007732004069	0.000465123224606884	0.00962232400695742	USP45	ENSG00000123552	USP45	protein_coding	ubiquitin specific peptidase 45 [Source:HGNC Symbol;Acc:HGNC:20080]	6	99432379	99521728	-1
ENSG00000172331	1785.78253968549	0.640533118587592	0.183183775051744	3.4966694971029	0.000471105103796641	0.00973632918016518	BPGM	ENSG00000172331	BPGM	protein_coding	bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]	7	134646811	134679816	1
ENSG00000140262	11213.9338366564	0.510468396724627	0.146114489898269	3.49361926445512	0.000476520082885842	0.00983840215085085	TCF12	ENSG00000140262	TCF12	protein_coding	transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11623]	15	56918623	57299281	1
ENSG00000118961	1016.5733566023	-0.804371655567365	0.230296932129027	-3.49275888363422	0.000478057954121449	0.00986030313156485	LDAH	ENSG00000118961	LDAH	protein_coding	lipid droplet associated hydrolase [Source:HGNC Symbol;Acc:HGNC:26145]	2	20684014	20823130	-1
ENSG00000099984	14.0987784779857	4.2252489223941	1.2101775479825	3.49142894729624	0.000480444234601184	0.00989276205991713	GSTT2	ENSG00000099984	GSTT2	polymorphic_pseudogene	glutathione S-transferase theta 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:4642]	22	23980058	23983915	1
ENSG00000104067	13688.2228732075	0.762654939864924	0.218450990531214	3.49119469776883	0.000480865693278113	0.00989276205991713	TJP1	ENSG00000104067	TJP1	protein_coding	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]	15	29699367	29968865	-1
ENSG00000203546	63.2875926175859	-2.0365225672233	0.583349883360634	-3.49108249665029	0.000481067686176838	0.00989276205991713	NA	ENSG00000203546	AL139353.1	protein_coding	novel protein	14	31334312	31457441	-1
ENSG00000117602	488.187990218847	1.16624286182971	0.334260365844868	3.48902526592391	0.000484785324553126	0.00995930248761377	RCAN3	ENSG00000117602	RCAN3	protein_coding	RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042]	1	24502351	24541040	1
ENSG00000075426	534.149749023034	1.17975748871748	0.338207169895315	3.48826871140151	0.000486159226201254	0.00997760946166963	FOSL2	ENSG00000075426	FOSL2	protein_coding	FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]	2	28392448	28417317	1
ENSG00000157933	709.252867938834	0.820582487873163	0.235438192606516	3.48534143415121	0.000491509436280199	0.0100675148303727	SKI	ENSG00000157933	SKI	protein_coding	SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896]	1	2228319	2310213	1
ENSG00000285588	22.4805433438409	2.7273379111582	0.782517282962872	3.48533888073576	0.00049151412705502	0.0100675148303727	NA	ENSG00000285588	AL160254.1	lncRNA	novel transcript, antisense to PCDH9	13	67121081	67156624	1
ENSG00000132840	6.93974163915584	-4.38269827474008	1.25875004798468	-3.48178598424443	0.00049808160153226	0.0101919331275913	BHMT2	ENSG00000132840	BHMT2	protein_coding	betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048]	5	79069767	79090069	1
ENSG00000174951	33.0335943623707	1.97387632443476	0.567284001005421	3.47952052399923	0.000502311892183477	0.0102683282648427	FUT1	ENSG00000174951	FUT1	protein_coding	fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]	19	48748011	48755390	-1
ENSG00000242628	16.1791788400234	-3.50767082458866	1.00831886955281	-3.47873170928986	0.000503792690163832	0.0102884224581185	NA	ENSG00000242628	AC009228.1	lncRNA	novel transcript	2	24210650	24222201	1
ENSG00000204956	236.276887358389	-1.01667666189243	0.292363744013879	-3.477437550684	0.000506230960996291	0.0103280111262688	PCDHGA1	ENSG00000204956	PCDHGA1	protein_coding	protocadherin gamma subfamily A, 1 [Source:HGNC Symbol;Acc:HGNC:8696]	5	141330571	141512981	1
ENSG00000246695	543.588964756991	-0.681450158301847	0.196009445225979	-3.47661898392807	0.000507778864014544	0.010349374539042	NA	ENSG00000246695	RASSF8-AS1	lncRNA	RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]	12	25936683	25959765	-1
ENSG00000153879	2992.06398486482	0.486357393653193	0.139907697128382	3.47627331187434	0.00050843385113753	0.0103525146812407	CEBPG	ENSG00000153879	CEBPG	protein_coding	CCAAT enhancer binding protein gamma [Source:HGNC Symbol;Acc:HGNC:1837]	19	33373685	33382686	1
ENSG00000197183	875.825444048381	0.870556877585221	0.250482928965131	3.47551380519991	0.000509875748715393	0.0103716556089577	NOL4L	ENSG00000197183	NOL4L	protein_coding	nucleolar protein 4 like [Source:HGNC Symbol;Acc:HGNC:16106]	20	32443059	32585074	-1
ENSG00000134590	389.379456805783	1.08884896711256	0.313459056129133	3.47365611496003	0.000513418590275074	0.010412975471261	RTL8C	ENSG00000134590	RTL8C	protein_coding	retrotransposon Gag like 8C [Source:HGNC Symbol;Acc:HGNC:2569]	X	135032366	135033546	1
ENSG00000198585	1522.19307621859	-0.673750192760046	0.193949131562221	-3.473850010738	0.000513047737719018	0.010412975471261	NUDT16	ENSG00000198585	NUDT16	protein_coding	nudix hydrolase 16 [Source:HGNC Symbol;Acc:HGNC:26442]	3	131381671	131388830	1
ENSG00000198944	23.1426763094311	-2.09036944876331	0.601775392111595	-3.47367053582621	0.00051339099977054	0.010412975471261	SOWAHA	ENSG00000198944	SOWAHA	protein_coding	sosondowah ankyrin repeat domain family member A [Source:HGNC Symbol;Acc:HGNC:27033]	5	132813587	132816797	1
ENSG00000163251	894.77784405199	1.20197823793553	0.346238490575404	3.47153268817109	0.000517496323527687	0.0104779980196719	FZD5	ENSG00000163251	FZD5	protein_coding	frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]	2	207762598	207769906	-1
ENSG00000228016	19.0048092556073	-3.43500887417483	0.989500082654549	-3.47145890575337	0.000517638553156482	0.0104779980196719	RAPGEF4-AS1	ENSG00000228016	RAPGEF4-AS1	lncRNA	RAPGEF4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28081]	2	172677141	172736206	-1
ENSG00000131771	82.2621067225021	2.41574435021577	0.696889797142985	3.46646537245848	0.000527349657059473	0.0106641246207907	PPP1R1B	ENSG00000131771	PPP1R1B	protein_coding	protein phosphatase 1 regulatory inhibitor subunit 1B [Source:HGNC Symbol;Acc:HGNC:9287]	17	39626740	39636626	1
ENSG00000177426	1552.03223806082	-0.772804869561739	0.222999666324866	-3.46549787404576	0.000529250711222247	0.0106921060105867	TGIF1	ENSG00000177426	TGIF1	protein_coding	TGFB induced factor homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11776]	18	3411608	3459978	1
ENSG00000170027	9921.63470289007	0.655734574674624	0.189358305294607	3.46293009780808	0.00053432719029607	0.010784121134618	YWHAG	ENSG00000170027	YWHAG	protein_coding	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852]	7	76326799	76358991	-1
ENSG00000005238	259.311670097586	1.19056219548805	0.343919803688602	3.46174364697542	0.000536688089627066	0.0108212026812903	FAM214B	ENSG00000005238	FAM214B	protein_coding	family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]	9	35104112	35116341	-1
ENSG00000122644	2171.3023255863	-0.707866335782481	0.204518300652754	-3.46113933825584	0.00053789432639442	0.010834953258863	ARL4A	ENSG00000122644	ARL4A	protein_coding	ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]	7	12686856	12690958	1
ENSG00000118785	2076.35880824936	1.87155360106814	0.540775951387448	3.46086691959279	0.000538438916121269	0.0108353622974472	SPP1	ENSG00000118785	SPP1	protein_coding	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	4	87975650	87983426	1
ENSG00000137571	61.3249740043614	1.55107557757832	0.448270038966561	3.46013662022596	0.000539901386700419	0.0108542236954646	SLCO5A1	ENSG00000137571	SLCO5A1	protein_coding	solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol;Acc:HGNC:19046]	8	69667046	69834978	-1
ENSG00000180611	745.57820889934	-0.672397201940585	0.194470548238488	-3.45757857953891	0.000545053260928617	0.0109471484388841	MB21D2	ENSG00000180611	MB21D2	protein_coding	Mab-21 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30438]	3	192796815	192917856	-1
ENSG00000257267	1440.65201800831	-0.760096366638008	0.219856381171882	-3.4572404157047	0.000545737737389969	0.0109502541928529	ZNF271P	ENSG00000257267	ZNF271P	transcribed_unitary_pseudogene	zinc finger protein 271, pseudogene [Source:HGNC Symbol;Acc:HGNC:13065]	18	35290282	35328390	1
ENSG00000175445	1377.40120366485	1.35477613013759	0.392058351342504	3.45554717938924	0.000549177071463706	0.011008576659496	LPL	ENSG00000175445	LPL	protein_coding	lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]	8	19901717	19967259	1
